Bookmark,Frame#,Source Port,Destination Port,Length,Checksum,Frame Size,Delta,Timestamp,
="",4198,,,,,113,="",="2/4/2026 4:55:23.774627635 PM",
="",4200,,,,,113,="",="2/4/2026 4:55:23.775248250 PM",
="",4202,,,,,113,="",="2/4/2026 4:55:23.775885240 PM",
="",4223,,,,,105,="",="2/4/2026 4:55:23.809705855 PM",
="",4227,,,,,99,="",="2/4/2026 4:55:23.810025420 PM",
="",4228,,,,,117,="",="2/4/2026 4:55:23.810297870 PM",
="",4231,,,,,99,="",="2/4/2026 4:55:23.810847805 PM",
="",4232,,,,,117,="",="2/4/2026 4:55:23.811031450 PM",
="",4242,,,,,76,="",="2/4/2026 4:55:23.826961410 PM",
="",4287,,,,,113,="",="2/4/2026 4:55:24.020598455 PM",
="",4300,,,,,413,="",="2/4/2026 4:55:24.107832395 PM",
="",4308,,,,,324,="",="2/4/2026 4:55:24.139797350 PM",
="",4320,,,,,418,="",="2/4/2026 4:55:24.185797510 PM",
="",4368,,,,,367,="",="2/4/2026 4:55:24.411201310 PM",
="",4370,,,,,424,="",="2/4/2026 4:55:24.422069135 PM",
="",4440,,,,,342,="",="2/4/2026 4:55:24.745962265 PM",
="",4503,,,,,364,="",="2/4/2026 4:55:25.050547300 PM",
="",4647,,,,,99,="",="2/4/2026 4:55:25.747179715 PM",
="",4685,,,,,425,="",="2/4/2026 4:55:25.911786365 PM",
="",4689,,,,,323,="",="2/4/2026 4:55:25.950893290 PM",
="",4714,,,,,471,="",="2/4/2026 4:55:26.010756345 PM",
="",4720,,,,,121,="",="2/4/2026 4:55:26.016890195 PM",
="",4755,,,,,113,="",="2/4/2026 4:55:26.191662560 PM",
="",4763,,,,,400,="",="2/4/2026 4:55:26.259951095 PM",
="",4767,,,,,339,="",="2/4/2026 4:55:26.279995565 PM",
="",4783,,,,,400,="",="2/4/2026 4:55:26.362351540 PM",
="",4810,,,,,113,="",="2/4/2026 4:55:26.469205655 PM",
="",4878,,,,,406,="",="2/4/2026 4:55:26.726910205 PM",
="",4910,,,,,229,="",="2/4/2026 4:55:26.885377925 PM",
="",4919,,,,,229,="",="2/4/2026 4:55:26.903955905 PM",
="",5047,,,,,400,="",="2/4/2026 4:55:27.386043210 PM",
="",5078,,,,,400,="",="2/4/2026 4:55:27.488633035 PM",
="",5100,,,,,400,="",="2/4/2026 4:55:27.591071415 PM",
="",5104,,,,,339,="",="2/4/2026 4:55:27.611204875 PM",
="",5125,,,,,400,="",="2/4/2026 4:55:27.693455525 PM",
="",5142,,,,,376,="",="2/4/2026 4:55:27.749509415 PM",
="",5199,,,,,449,="",="2/4/2026 4:55:28.058742960 PM",
="",5201,,,,,449,="",="2/4/2026 4:55:28.059359335 PM",
="",5203,,,,,449,="",="2/4/2026 4:55:28.059959630 PM",
="",5259,,,,,342,="",="2/4/2026 4:55:28.342538010 PM",
="",5332,,,,,424,="",="2/4/2026 4:55:28.722917725 PM",
="",5344,,,,,113,="",="2/4/2026 4:55:28.780593160 PM",
="",5353,,,,,121,="",="2/4/2026 4:55:28.799749700 PM",
="",5356,,,,,99,="",="2/4/2026 4:55:28.800602475 PM",
="",5357,,,,,117,="",="2/4/2026 4:55:28.800707290 PM",
="",5366,,,,,117,="",="2/4/2026 4:55:28.809364130 PM",
="",5381,,,,,340,="",="2/4/2026 4:55:28.846111990 PM",
="",5382,,,,,324,="",="2/4/2026 4:55:28.850218560 PM",
="",5396,,,,,340,="",="2/4/2026 4:55:28.871335765 PM",
="",5423,,,,,415,="",="2/4/2026 4:55:28.990062505 PM",
="",5519,,,,,229,="",="2/4/2026 4:55:29.400180825 PM",
="",5560,,,,,415,="",="2/4/2026 4:55:29.570151320 PM",
="",5572,,,,,323,="",="2/4/2026 4:55:29.668590205 PM",
="",5583,,,,,427,="",="2/4/2026 4:55:29.746102520 PM",
="",5616,,,,,376,="",="2/4/2026 4:55:29.899964705 PM",
="",5632,,,,,99,="",="2/4/2026 4:55:29.986642080 PM",
="",5633,,,,,117,="",="2/4/2026 4:55:29.986761700 PM",
="",5636,,,,,117,="",="2/4/2026 4:55:29.990255915 PM",
="",5637,,,,,340,="",="2/4/2026 4:55:30.001247295 PM",
="",5639,,,,,99,="",="2/4/2026 4:55:30.031972645 PM",
="",5651,,,,,339,="",="2/4/2026 4:55:30.068844540 PM",
="",5666,,,,,117,="",="2/4/2026 4:55:30.106222845 PM",
="",5699,,,,,117,="",="2/4/2026 4:55:30.210586295 PM",
="",5701,,,,,99,="",="2/4/2026 4:55:30.245679945 PM",
="",5704,,,,,323,="",="2/4/2026 4:55:30.251128550 PM",
="",5720,,,,,466,="",="2/4/2026 4:55:30.342686065 PM",
="",5726,,,,,400,="",="2/4/2026 4:55:30.355880770 PM",
="",5727,,,,,323,="",="2/4/2026 4:55:30.356355285 PM",
="",5731,,,,,427,="",="2/4/2026 4:55:30.360507350 PM",
="",5794,,,,,418,="",="2/4/2026 4:55:30.579201405 PM",
="",5821,,,,,382,="",="2/4/2026 4:55:30.674093435 PM",
="",5838,,,,,427,="",="2/4/2026 4:55:30.770110510 PM",
="",5885,,,,,424,="",="2/4/2026 4:55:30.975754375 PM",
="",5925,,,,,105,="",="2/4/2026 4:55:31.089032635 PM",
="",5970,,,,,109,="",="2/4/2026 4:55:31.146193880 PM",
="",5986,,,,,117,="",="2/4/2026 4:55:31.163535505 PM",
="",5989,,,,,117,="",="2/4/2026 4:55:31.163886000 PM",
="",5995,,,,,105,="",="2/4/2026 4:55:31.171200570 PM",
="",5999,,,,,99,="",="2/4/2026 4:55:31.178232030 PM",
="",6000,,,,,99,="",="2/4/2026 4:55:31.179557770 PM",
="",6002,,,,,99,="",="2/4/2026 4:55:31.181127030 PM",
="",6010,,,,,99,="",="2/4/2026 4:55:31.199677235 PM",
="",6013,,,,,109,="",="2/4/2026 4:55:31.204962680 PM",
="",6016,,,,,129,="",="2/4/2026 4:55:31.205382695 PM",
="",6080,,,,,324,="",="2/4/2026 4:55:31.512651780 PM",
="",6089,,,,,222,="",="2/4/2026 4:55:31.532286530 PM",
="",6095,,,,,117,="",="2/4/2026 4:55:31.544169660 PM",
="",6107,,,,,400,="",="2/4/2026 4:55:31.584803480 PM",
="",6125,,,,,117,="",="2/4/2026 4:55:31.642271495 PM",
="",6141,,,,,113,="",="2/4/2026 4:55:31.698387620 PM",
="",6155,,,,,113,="",="2/4/2026 4:55:31.737056030 PM",
="",6157,,,,,113,="",="2/4/2026 4:55:31.737693085 PM",
="",6159,,,,,113,="",="2/4/2026 4:55:31.738334195 PM",
="",6167,,,,,400,="",="2/4/2026 4:55:31.789501435 PM",
="",6186,,,,,229,="",="2/4/2026 4:55:31.861857010 PM",
="",6226,,,,,109,="",="2/4/2026 4:55:31.954254410 PM",
="",6304,,,,,424,="",="2/4/2026 4:55:32.205003625 PM",
="",6332,,,,,397,="",="2/4/2026 4:55:32.307678355 PM",
="",6364,,,,,129,="",="2/4/2026 4:55:32.433974310 PM",
="",6376,,,,,117,="",="2/4/2026 4:55:32.461553970 PM",
="",6400,,,,,129,="",="2/4/2026 4:55:32.536363460 PM",
="",6453,,,,,125,="",="2/4/2026 4:55:32.694578075 PM",
="",6488,,,,,123,="",="2/4/2026 4:55:32.792149035 PM",
="",6493,,,,,323,="",="2/4/2026 4:55:32.813970865 PM",
="",6547,,,,,376,="",="2/4/2026 4:55:32.971916030 PM",
="",6548,,,,,117,="",="2/4/2026 4:55:32.972368525 PM",
="",6551,,,,,229,="",="2/4/2026 4:55:32.994167255 PM",
="",6622,,,,,382,="",="2/4/2026 4:55:33.336514740 PM",
="",6661,,,,,427,="",="2/4/2026 4:55:33.535043760 PM",
="",6670,,,,,340,="",="2/4/2026 4:55:33.567864845 PM",
="",6685,,,,,424,="",="2/4/2026 4:55:33.638331150 PM",
="",6686,,,,,397,="",="2/4/2026 4:55:33.639104900 PM",
="",6715,,,,,376,="",="2/4/2026 4:55:33.791136365 PM",
="",6739,,,,,421,="",="2/4/2026 4:55:33.887593555 PM",
="",6784,,,,,109,="",="2/4/2026 4:55:34.148849920 PM",
="",6852,,,,,421,="",="2/4/2026 4:55:34.450411030 PM",
="",6883,,,,,113,="",="2/4/2026 4:55:34.601576970 PM",
="",6885,,,,,105,="",="2/4/2026 4:55:34.601688880 PM",
="",6888,,,,,105,="",="2/4/2026 4:55:34.606904735 PM",
="",6891,,,,,1613,="",="2/4/2026 4:55:34.607203845 PM",
="",6892,,,,,117,="",="2/4/2026 4:55:34.609271675 PM",
="",6898,,,,,129,="",="2/4/2026 4:55:34.620313920 PM",
="",6899,,,,,117,="",="2/4/2026 4:55:34.620356635 PM",
="",6906,,,,,117,="",="2/4/2026 4:55:34.626299775 PM",
="",6907,,,,,117,="",="2/4/2026 4:55:34.626347595 PM",
="",6911,,,,,117,="",="2/4/2026 4:55:34.626646450 PM",
="",6915,,,,,109,="",="2/4/2026 4:55:34.627537930 PM",
="",6916,,,,,117,="",="2/4/2026 4:55:34.627582880 PM",
="",6920,,,,,117,="",="2/4/2026 4:55:34.628284765 PM",
="",6922,,,,,105,="",="2/4/2026 4:55:34.629270985 PM",
="",6925,,,,,105,="",="2/4/2026 4:55:34.629773500 PM",
="",6927,,,,,117,="",="2/4/2026 4:55:34.629978705 PM",
="",6929,,,,,105,="",="2/4/2026 4:55:34.631675135 PM",
="",6933,,,,,99,="",="2/4/2026 4:55:34.649771910 PM",
="",6936,,,,,99,="",="2/4/2026 4:55:34.650473235 PM",
="",6937,,,,,117,="",="2/4/2026 4:55:34.650508400 PM",
="",6938,,,,,117,="",="2/4/2026 4:55:34.650550455 PM",
="",6941,,,,,105,="",="2/4/2026 4:55:34.651993770 PM",
="",6943,,,,,105,="",="2/4/2026 4:55:34.652752085 PM",
="",6946,,,,,105,="",="2/4/2026 4:55:34.656542380 PM",
="",6950,,,,,105,="",="2/4/2026 4:55:34.658381345 PM",
="",6952,,,,,105,="",="2/4/2026 4:55:34.658900715 PM",
="",6953,,,,,105,="",="2/4/2026 4:55:34.659091065 PM",
="",6959,,,,,105,="",="2/4/2026 4:55:34.660519350 PM",
="",6961,,,,,105,="",="2/4/2026 4:55:34.661142940 PM",
="",6962,,,,,117,="",="2/4/2026 4:55:34.661354990 PM",
="",6964,,,,,427,="",="2/4/2026 4:55:34.661472620 PM",
="",6971,,,,,123,="",="2/4/2026 4:55:34.662920340 PM",
="",6974,,,,,105,="",="2/4/2026 4:55:34.663382310 PM",
="",6977,,,,,105,="",="2/4/2026 4:55:34.663850705 PM",
="",6983,,,,,99,="",="2/4/2026 4:55:34.664791365 PM",
="",6984,,,,,117,="",="2/4/2026 4:55:34.664962370 PM",
="",6986,,,,,105,="",="2/4/2026 4:55:34.665207260 PM",
="",6988,,,,,117,="",="2/4/2026 4:55:34.667307935 PM",
="",6990,,,,,105,="",="2/4/2026 4:55:34.667423155 PM",
="",6993,,,,,105,="",="2/4/2026 4:55:34.669138990 PM",
="",6997,,,,,99,="",="2/4/2026 4:55:34.670481975 PM",
="",6998,,,,,117,="",="2/4/2026 4:55:34.670590110 PM",
="",7000,,,,,105,="",="2/4/2026 4:55:34.672216905 PM",
="",7002,,,,,117,="",="2/4/2026 4:55:34.672323945 PM",
="",7006,,,,,117,="",="2/4/2026 4:55:34.673934500 PM",
="",7023,,,,,117,="",="2/4/2026 4:55:34.705805080 PM",
="",7043,,,,,117,="",="2/4/2026 4:55:34.720034325 PM",
="",7066,,,,,421,="",="2/4/2026 4:55:34.757617500 PM",
="",7067,,,,,413,="",="2/4/2026 4:55:34.758405515 PM",
="",7104,,,,,105,="",="2/4/2026 4:55:34.863562945 PM",
="",7125,,,,,109,="",="2/4/2026 4:55:34.907531285 PM",
="",7127,,,,,117,="",="2/4/2026 4:55:34.908221005 PM",
="",7141,,,,,117,="",="2/4/2026 4:55:34.921139875 PM",
="",7157,,,,,229,="",="2/4/2026 4:55:34.941462035 PM",
="",7216,,,,,117,="",="2/4/2026 4:55:35.040860970 PM",
="",7255,,,,,195,="",="2/4/2026 4:55:35.115930645 PM",
="",7275,,,,,121,="",="2/4/2026 4:55:35.142985905 PM",
="",7340,,,,,99,="",="2/4/2026 4:55:35.245584865 PM",
="",7343,,,,,117,="",="2/4/2026 4:55:35.251439990 PM",
="",7350,,,,,109,="",="2/4/2026 4:55:35.269993170 PM",
="",7357,,,,,229,="",="2/4/2026 4:55:35.278959495 PM",
="",7367,,,,,117,="",="2/4/2026 4:55:35.293069380 PM",
="",7392,,,,,229,="",="2/4/2026 4:55:35.339986655 PM",
="",7400,,,,,117,="",="2/4/2026 4:55:35.351300410 PM",
="",7464,,,,,109,="",="2/4/2026 4:55:35.470008005 PM",
="",7469,,,,,117,="",="2/4/2026 4:55:35.476484580 PM",
="",7490,,,,,117,="",="2/4/2026 4:55:35.510215360 PM",
="",7493,,,,,117,="",="2/4/2026 4:55:35.512704750 PM",
="",7502,,,,,105,="",="2/4/2026 4:55:35.521593885 PM",
="",7519,,,,,117,="",="2/4/2026 4:55:35.549047645 PM",
="",7522,,,,,117,="",="2/4/2026 4:55:35.550018535 PM",
="",7526,,,,,105,="",="2/4/2026 4:55:35.551864540 PM",
="",7537,,,,,117,="",="2/4/2026 4:55:35.562564955 PM",
="",7545,,,,,117,="",="2/4/2026 4:55:35.563261970 PM",
="",7552,,,,,105,="",="2/4/2026 4:55:35.564837180 PM",
="",7568,,,,,129,="",="2/4/2026 4:55:35.582912215 PM",
="",7570,,,,,105,="",="2/4/2026 4:55:35.585259500 PM",
="",7575,,,,,113,="",="2/4/2026 4:55:35.596181380 PM",
="",7577,,,,,113,="",="2/4/2026 4:55:35.596819890 PM",
="",7587,,,,,99,="",="2/4/2026 4:55:35.629639810 PM",
="",7588,,,,,117,="",="2/4/2026 4:55:35.629747585 PM",
="",7607,,,,,229,="",="2/4/2026 4:55:35.673314620 PM",
="",7621,,,,,123,="",="2/4/2026 4:55:35.701071245 PM",
="",7637,,,,,99,="",="2/4/2026 4:55:35.726913805 PM",
="",7638,,,,,117,="",="2/4/2026 4:55:35.726971080 PM",
="",7639,,,,,117,="",="2/4/2026 4:55:35.727018140 PM",
="",7644,,,,,117,="",="2/4/2026 4:55:35.739558175 PM",
="",7658,,,,,117,="",="2/4/2026 4:55:35.801486095 PM",
="",7679,,,,,117,="",="2/4/2026 4:55:35.823008220 PM",
="",7689,,,,,117,="",="2/4/2026 4:55:35.847210035 PM",
="",7713,,,,,400,="",="2/4/2026 4:55:35.888189675 PM",
="",7715,,,,,99,="",="2/4/2026 4:55:35.900216190 PM",
="",7716,,,,,117,="",="2/4/2026 4:55:35.900320445 PM",
="",7746,,,,,400,="",="2/4/2026 4:55:35.988075605 PM",
="",7749,,,,,117,="",="2/4/2026 4:55:36.009402115 PM",
="",7808,,,,,413,="",="2/4/2026 4:55:36.191351820 PM",
="",7809,,,,,400,="",="2/4/2026 4:55:36.192101665 PM",
="",7813,,,,,99,="",="2/4/2026 4:55:36.197402520 PM",
="",7819,,,,,117,="",="2/4/2026 4:55:36.202204535 PM",
="",7825,,,,,105,="",="2/4/2026 4:55:36.203845055 PM",
="",7840,,,,,117,="",="2/4/2026 4:55:36.207463290 PM",
="",7845,,,,,117,="",="2/4/2026 4:55:36.209527505 PM",
="",7852,,,,,109,="",="2/4/2026 4:55:36.213093950 PM",
="",7860,,,,,105,="",="2/4/2026 4:55:36.215679150 PM",
="",7909,,,,,125,="",="2/4/2026 4:55:36.374860445 PM",
="",7916,,,,,367,="",="2/4/2026 4:55:36.392080175 PM",
="",7951,,,,,117,="",="2/4/2026 4:55:36.502903185 PM",
="",7959,,,,,117,="",="2/4/2026 4:55:36.507161355 PM",
="",7979,,,,,413,="",="2/4/2026 4:55:36.601613675 PM",
="",7999,,,,,99,="",="2/4/2026 4:55:36.635898680 PM",
="",8001,,,,,117,="",="2/4/2026 4:55:36.635981935 PM",
="",8006,,,,,1243,="",="2/4/2026 4:55:36.646593540 PM",
="",8007,,,,,117,="",="2/4/2026 4:55:36.646697970 PM",
="",8013,,,,,99,="",="2/4/2026 4:55:36.647344000 PM",
="",8014,,,,,117,="",="2/4/2026 4:55:36.647447135 PM",
="",8020,,,,,105,="",="2/4/2026 4:55:36.650128605 PM",
="",8032,,,,,113,="",="2/4/2026 4:55:36.697077915 PM",
="",8036,,,,,113,="",="2/4/2026 4:55:36.698367095 PM",
="",8040,,,,,99,="",="2/4/2026 4:55:36.709685380 PM",
="",8041,,,,,117,="",="2/4/2026 4:55:36.709739095 PM",
="",8046,,,,,117,="",="2/4/2026 4:55:36.716279910 PM",
="",8083,,,,,324,="",="2/4/2026 4:55:36.837473445 PM",
="",8099,,,,,413,="",="2/4/2026 4:55:36.908806430 PM",
="",8100,,,,,400,="",="2/4/2026 4:55:36.909572875 PM",
="",8118,,,,,113,="",="2/4/2026 4:55:36.974045815 PM",
="",8146,,,,,113,="",="2/4/2026 4:55:37.096593580 PM",
="",8148,,,,,105,="",="2/4/2026 4:55:37.096818175 PM",
="",8151,,,,,435,="",="2/4/2026 4:55:37.107765280 PM",
="",8152,,,,,435,="",="2/4/2026 4:55:37.108621560 PM",
="",8185,,,,,400,="",="2/4/2026 4:55:37.216830710 PM",
="",8207,,,,,340,="",="2/4/2026 4:55:37.345368775 PM",
="",8238,,,,,342,="",="2/4/2026 4:55:37.455982420 PM",
="",8247,,,,,117,="",="2/4/2026 4:55:37.473591685 PM",
="",8320,,,,,117,="",="2/4/2026 4:55:37.708869150 PM",
="",8326,,,,,421,="",="2/4/2026 4:55:37.727241150 PM",
="",8327,,,,,413,="",="2/4/2026 4:55:37.728040060 PM",
="",8328,,,,,400,="",="2/4/2026 4:55:37.728801265 PM",
="",8346,,,,,113,="",="2/4/2026 4:55:37.791763550 PM",
="",8353,,,,,99,="",="2/4/2026 4:55:37.815820545 PM",
="",8358,,,,,435,="",="2/4/2026 4:55:37.825395395 PM",
="",8400,,,,,309,="",="2/4/2026 4:55:38.008043640 PM",
="",8401,,,,,117,="",="2/4/2026 4:55:38.011124505 PM",
="",8419,,,,,99,="",="2/4/2026 4:55:38.116433460 PM",
="",8423,,,,,117,="",="2/4/2026 4:55:38.124122895 PM",
="",8426,,,,,99,="",="2/4/2026 4:55:38.131480170 PM",
="",8437,,,,,117,="",="2/4/2026 4:55:38.167833140 PM",
="",8450,,,,,117,="",="2/4/2026 4:55:38.190472615 PM",
="",8459,,,,,99,="",="2/4/2026 4:55:38.207306360 PM",
="",8461,,,,,99,="",="2/4/2026 4:55:38.224715955 PM",
="",8462,,,,,435,="",="2/4/2026 4:55:38.234181775 PM",
="",8470,,,,,400,="",="2/4/2026 4:55:38.266039045 PM",
="",8485,,,,,451,="",="2/4/2026 4:55:38.291464535 PM",
="",8498,,,,,117,="",="2/4/2026 4:55:38.333359590 PM",
="",8500,,,,,113,="",="2/4/2026 4:55:38.334867320 PM",
="",8502,,,,,113,="",="2/4/2026 4:55:38.335515030 PM",
="",8510,,,,,117,="",="2/4/2026 4:55:38.348319195 PM",
="",8511,,,,,424,="",="2/4/2026 4:55:38.348653300 PM",
="",8512,,,,,99,="",="2/4/2026 4:55:38.350999040 PM",
="",8521,,,,,113,="",="2/4/2026 4:55:38.396563375 PM",
="",8531,,,,,99,="",="2/4/2026 4:55:38.420906275 PM",
="",8532,,,,,117,="",="2/4/2026 4:55:38.422532390 PM",
="",8534,,,,,229,="",="2/4/2026 4:55:38.439080770 PM",
="",8563,,,,,339,="",="2/4/2026 4:55:38.568103530 PM",
="",8600,,,,,229,="",="2/4/2026 4:55:38.739808815 PM",
="",8604,,,,,421,="",="2/4/2026 4:55:38.776397640 PM",
="",8610,,,,,213,="",="2/4/2026 4:55:38.789523750 PM",
="",8639,,,,,117,="",="2/4/2026 4:55:38.900973735 PM",
="",8647,,,,,400,="",="2/4/2026 4:55:38.956617690 PM",
="",8667,,,,,421,="",="2/4/2026 4:55:39.083600965 PM",
="",8668,,,,,413,="",="2/4/2026 4:55:39.084383980 PM",
="",8669,,,,,400,="",="2/4/2026 4:55:39.085211335 PM",
="",8679,,,,,117,="",="2/4/2026 4:55:39.132627765 PM",
="",8683,,,,,229,="",="2/4/2026 4:55:39.187991305 PM",
="",8684,,,,,413,="",="2/4/2026 4:55:39.188774080 PM",
="",8698,,,,,435,="",="2/4/2026 4:55:39.259057175 PM",
="",8699,,,,,322,="",="2/4/2026 4:55:39.261162880 PM",
="",8705,,,,,117,="",="2/4/2026 4:55:39.272478465 PM",
="",8706,,,,,117,="",="2/4/2026 4:55:39.273809820 PM",
="",8720,,,,,99,="",="2/4/2026 4:55:39.327276575 PM",
="",8722,,,,,99,="",="2/4/2026 4:55:39.328333090 PM",
="",8725,,,,,99,="",="2/4/2026 4:55:39.332777990 PM",
="",8727,,,,,99,="",="2/4/2026 4:55:39.334278315 PM",
="",8730,,,,,117,="",="2/4/2026 4:55:39.335157900 PM",
="",8739,,,,,117,="",="2/4/2026 4:55:39.345861995 PM",
="",8741,,,,,117,="",="2/4/2026 4:55:39.347190550 PM",
="",8745,,,,,117,="",="2/4/2026 4:55:39.349960185 PM",
="",8748,,,,,117,="",="2/4/2026 4:55:39.353575660 PM",
="",8750,,,,,117,="",="2/4/2026 4:55:39.355215375 PM",
="",8753,,,,,117,="",="2/4/2026 4:55:39.359073100 PM",
="",8756,,,,,434,="",="2/4/2026 4:55:39.362982350 PM",
="",8757,,,,,421,="",="2/4/2026 4:55:39.364774035 PM",
="",8760,,,,,365,="",="2/4/2026 4:55:39.369114200 PM",
="",8761,,,,,113,="",="2/4/2026 4:55:39.371603255 PM",
="",8766,,,,,117,="",="2/4/2026 4:55:39.378159065 PM",
="",8775,,,,,413,="",="2/4/2026 4:55:39.395206050 PM",
="",8780,,,,,99,="",="2/4/2026 4:55:39.402665425 PM",
="",8781,,,,,117,="",="2/4/2026 4:55:39.404027515 PM",
="",8783,,,,,99,="",="2/4/2026 4:55:39.408243230 PM",
="",8784,,,,,117,="",="2/4/2026 4:55:39.409777555 PM",
="",8786,,,,,117,="",="2/4/2026 4:55:39.414391195 PM",
="",8788,,,,,99,="",="2/4/2026 4:55:39.419070025 PM",
="",8792,,,,,99,="",="2/4/2026 4:55:39.422006120 PM",
="",8796,,,,,117,="",="2/4/2026 4:55:39.435003950 PM",
="",8797,,,,,117,="",="2/4/2026 4:55:39.436955440 PM",
="",8798,,,,,117,="",="2/4/2026 4:55:39.439841560 PM",
="",8799,,,,,117,="",="2/4/2026 4:55:39.441331575 PM",
="",8804,,,,,117,="",="2/4/2026 4:55:39.452605670 PM",
="",8805,,,,,99,="",="2/4/2026 4:55:39.457128760 PM",
="",8806,,,,,435,="",="2/4/2026 4:55:39.463001095 PM",
="",8811,,,,,113,="",="2/4/2026 4:55:39.484226110 PM",
="",8822,,,,,117,="",="2/4/2026 4:55:39.519826075 PM",
="",8832,,,,,117,="",="2/4/2026 4:55:39.557952840 PM",
="",8833,,,,,117,="",="2/4/2026 4:55:39.559503045 PM",
="",8834,,,,,99,="",="2/4/2026 4:55:39.561491230 PM",
="",8835,,,,,99,="",="2/4/2026 4:55:39.561807925 PM",
="",8836,,,,,117,="",="2/4/2026 4:55:39.562565440 PM",
="",8837,,,,,117,="",="2/4/2026 4:55:39.563498670 PM",
="",8838,,,,,117,="",="2/4/2026 4:55:39.564842065 PM",
="",8841,,,,,117,="",="2/4/2026 4:55:39.572186765 PM",
="",8842,,,,,117,="",="2/4/2026 4:55:39.577350285 PM",
="",8843,,,,,117,="",="2/4/2026 4:55:39.583351215 PM",
="",8844,,,,,298,="",="2/4/2026 4:55:39.583506685 PM",
="",8858,,,,,99,="",="2/4/2026 4:55:39.618808190 PM",
="",8860,,,,,117,="",="2/4/2026 4:55:39.622872325 PM",
="",8861,,,,,99,="",="2/4/2026 4:55:39.626809520 PM",
="",8862,,,,,117,="",="2/4/2026 4:55:39.627897505 PM",
="",8864,,,,,117,="",="2/4/2026 4:55:39.631860955 PM",
="",8865,,,,,117,="",="2/4/2026 4:55:39.633290420 PM",
="",8866,,,,,117,="",="2/4/2026 4:55:39.645413475 PM",
="",8869,,,,,99,="",="2/4/2026 4:55:39.650172735 PM",
="",8870,,,,,99,="",="2/4/2026 4:55:39.651925695 PM",
="",8871,,,,,117,="",="2/4/2026 4:55:39.652745960 PM",
="",8872,,,,,99,="",="2/4/2026 4:55:39.653272665 PM",
="",8873,,,,,117,="",="2/4/2026 4:55:39.654055155 PM",
="",8874,,,,,99,="",="2/4/2026 4:55:39.654660075 PM",
="",8875,,,,,117,="",="2/4/2026 4:55:39.655524930 PM",
="",8876,,,,,117,="",="2/4/2026 4:55:39.657773900 PM",
="",8878,,,,,129,="",="2/4/2026 4:55:39.659071195 PM",
="",8882,,,,,117,="",="2/4/2026 4:55:39.661945400 PM",
="",8883,,,,,99,="",="2/4/2026 4:55:39.663431535 PM",
="",8884,,,,,117,="",="2/4/2026 4:55:39.664205185 PM",
="",8885,,,,,117,="",="2/4/2026 4:55:39.669779295 PM",
="",8886,,,,,99,="",="2/4/2026 4:55:39.673118210 PM",
="",8888,,,,,99,="",="2/4/2026 4:55:39.677645645 PM",
="",8889,,,,,117,="",="2/4/2026 4:55:39.678477485 PM",
="",8890,,,,,397,="",="2/4/2026 4:55:39.680570945 PM",
="",8891,,,,,117,="",="2/4/2026 4:55:39.681517945 PM",
="",8892,,,,,99,="",="2/4/2026 4:55:39.685302000 PM",
="",8893,,,,,117,="",="2/4/2026 4:55:39.686023340 PM",
="",8894,,,,,117,="",="2/4/2026 4:55:39.686905915 PM",
="",8895,,,,,99,="",="2/4/2026 4:55:39.690526455 PM",
="",8896,,,,,117,="",="2/4/2026 4:55:39.692320445 PM",
="",8905,,,,,117,="",="2/4/2026 4:55:39.708166365 PM",
="",8909,,,,,229,="",="2/4/2026 4:55:39.708898175 PM",
="",8915,,,,,99,="",="2/4/2026 4:55:39.715503465 PM",
="",8918,,,,,99,="",="2/4/2026 4:55:39.717637150 PM",
="",8919,,,,,117,="",="2/4/2026 4:55:39.718423600 PM",
="",8921,,,,,117,="",="2/4/2026 4:55:39.719710330 PM",
="",8924,,,,,303,="",="2/4/2026 4:55:39.722101995 PM",
="",8925,,,,,117,="",="2/4/2026 4:55:39.725110310 PM",
="",8928,,,,,117,="",="2/4/2026 4:55:39.737357570 PM",
="",8931,,,,,117,="",="2/4/2026 4:55:39.742328240 PM",
="",8932,,,,,117,="",="2/4/2026 4:55:39.745720050 PM",
="",8934,,,,,117,="",="2/4/2026 4:55:39.751251320 PM",
="",8938,,,,,99,="",="2/4/2026 4:55:39.756889220 PM",
="",8943,,,,,99,="",="2/4/2026 4:55:39.765642240 PM",
="",8949,,,,,117,="",="2/4/2026 4:55:39.768494825 PM",
="",8950,,,,,99,="",="2/4/2026 4:55:39.768567535 PM",
="",8953,,,,,117,="",="2/4/2026 4:55:39.770131820 PM",
="",8954,,,,,99,="",="2/4/2026 4:55:39.770582895 PM",
="",8955,,,,,117,="",="2/4/2026 4:55:39.772215370 PM",
="",8959,,,,,99,="",="2/4/2026 4:55:39.779973090 PM",
="",8960,,,,,117,="",="2/4/2026 4:55:39.780965415 PM",
="",8961,,,,,117,="",="2/4/2026 4:55:39.781928140 PM",
="",8964,,,,,117,="",="2/4/2026 4:55:39.790167055 PM",
="",8965,,,,,99,="",="2/4/2026 4:55:39.790356650 PM",
="",8966,,,,,99,="",="2/4/2026 4:55:39.793822370 PM",
="",8967,,,,,117,="",="2/4/2026 4:55:39.795431325 PM",
="",8968,,,,,99,="",="2/4/2026 4:55:39.796318180 PM",
="",8971,,,,,413,="",="2/4/2026 4:55:39.801255045 PM",
="",8972,,,,,400,="",="2/4/2026 4:55:39.802074505 PM",
="",8980,,,,,99,="",="2/4/2026 4:55:39.817578870 PM",
