Bookmark,Frame#,Source Port,Destination Port,Length,Checksum,Frame Size,Delta,Timestamp,
="",5373,,,,,117,="",="2/5/2026 4:51:55.973639710 PM",
="",5387,,,,,323,="",="2/5/2026 4:51:56.003675520 PM",
="",5395,,,,,117,="",="2/5/2026 4:51:56.014285285 PM",
="",5403,,,,,316,="",="2/5/2026 4:51:56.018462220 PM",
="",5409,,,,,117,="",="2/5/2026 4:51:56.025385185 PM",
="",5422,,,,,117,="",="2/5/2026 4:51:56.042497665 PM",
="",5436,,,,,229,="",="2/5/2026 4:51:56.057090715 PM",
="",5437,,,,,1423,="",="2/5/2026 4:51:56.057255310 PM",
="",5484,,,,,323,="",="2/5/2026 4:51:56.206922465 PM",
="",5508,,,,,99,="",="2/5/2026 4:51:56.272968005 PM",
="",5512,,,,,398,="",="2/5/2026 4:51:56.281986140 PM",
="",5521,,,,,323,="",="2/5/2026 4:51:56.308519815 PM",
="",5558,,,,,323,="",="2/5/2026 4:51:56.412731870 PM",
="",5578,,,,,413,="",="2/5/2026 4:51:56.489727745 PM",
="",5618,,,,,397,="",="2/5/2026 4:51:56.626816110 PM",
="",5634,,,,,99,="",="2/5/2026 4:51:56.684365530 PM",
="",5652,,,,,105,="",="2/5/2026 4:51:56.732860155 PM",
="",5664,,,,,551,="",="2/5/2026 4:51:56.800264285 PM",
="",5674,,,,,435,="",="2/5/2026 4:51:56.827897580 PM",
="",5676,,,,,434,="",="2/5/2026 4:51:56.829636370 PM",
="",5677,,,,,434,="",="2/5/2026 4:51:56.830413845 PM",
="",5720,,,,,468,="",="2/5/2026 4:51:56.973498750 PM",
="",5727,,,,,397,="",="2/5/2026 4:51:57.036056050 PM",
="",5732,,,,,316,="",="2/5/2026 4:51:57.041490315 PM",
="",5749,,,,,429,="",="2/5/2026 4:51:57.108791290 PM",
="",5774,,,,,229,="",="2/5/2026 4:51:57.182418430 PM",
="",5785,,,,,229,="",="2/5/2026 4:51:57.184856585 PM",
="",5786,,,,,229,="",="2/5/2026 4:51:57.185077720 PM",
="",5794,,,,,229,="",="2/5/2026 4:51:57.187140645 PM",
="",5795,,,,,229,="",="2/5/2026 4:51:57.187304235 PM",
="",5796,,,,,229,="",="2/5/2026 4:51:57.187427825 PM",
="",5801,,,,,229,="",="2/5/2026 4:51:57.190167850 PM",
="",5805,,,,,229,="",="2/5/2026 4:51:57.193469080 PM",
="",5806,,,,,229,="",="2/5/2026 4:51:57.193632670 PM",
="",5807,,,,,229,="",="2/5/2026 4:51:57.193756260 PM",
="",5816,,,,,229,="",="2/5/2026 4:51:57.194717305 PM",
="",5817,,,,,229,="",="2/5/2026 4:51:57.194826135 PM",
="",5818,,,,,229,="",="2/5/2026 4:51:57.194949725 PM",
="",5822,,,,,229,="",="2/5/2026 4:51:57.195556210 PM",
="",5823,,,,,229,="",="2/5/2026 4:51:57.195651950 PM",
="",5825,,,,,229,="",="2/5/2026 4:51:57.195771430 PM",
="",5826,,,,,229,="",="2/5/2026 4:51:57.195822310 PM",
="",5827,,,,,303,="",="2/5/2026 4:51:57.195873190 PM",
="",5848,,,,,435,="",="2/5/2026 4:51:57.240142705 PM",
="",5879,,,,,117,="",="2/5/2026 4:51:57.319657070 PM",
="",5882,,,,,229,="",="2/5/2026 4:51:57.319857275 PM",
="",5886,,,,,117,="",="2/5/2026 4:51:57.320259670 PM",
="",5902,,,,,99,="",="2/5/2026 4:51:57.366194905 PM",
="",5907,,,,,425,="",="2/5/2026 4:51:57.384206135 PM",
="",5941,,,,,367,="",="2/5/2026 4:51:57.534255505 PM",
="",5943,,,,,179,="",="2/5/2026 4:51:57.543469075 PM",
="",5977,,,,,316,="",="2/5/2026 4:51:57.655663745 PM",
="",5993,,,,,117,="",="2/5/2026 4:51:57.709294160 PM",
="",6006,,,,,323,="",="2/5/2026 4:51:57.747259765 PM",
="",6020,,,,,468,="",="2/5/2026 4:51:57.792805855 PM",
="",6070,,,,,117,="",="2/5/2026 4:51:58.026454835 PM",
="",6073,,,,,117,="",="2/5/2026 4:51:58.030272370 PM",
="",6100,,,,,117,="",="2/5/2026 4:51:58.111969600 PM",
="",6112,,,,,435,="",="2/5/2026 4:51:58.159116675 PM",
="",6113,,,,,434,="",="2/5/2026 4:51:58.160722700 PM",
="",6115,,,,,397,="",="2/5/2026 4:51:58.162343735 PM",
="",6158,,,,,331,="",="2/5/2026 4:51:58.242511445 PM",
="",6162,,,,,435,="",="2/5/2026 4:51:58.261609135 PM",
="",6175,,,,,321,="",="2/5/2026 4:51:58.295699560 PM",
="",6193,,,,,429,="",="2/5/2026 4:51:58.349062990 PM",
="",6194,,,,,429,="",="2/5/2026 4:51:58.352282110 PM",
="",6196,,,,,429,="",="2/5/2026 4:51:58.356012120 PM",
="",6213,,,,,425,="",="2/5/2026 4:51:58.421542000 PM",
="",6251,,,,,367,="",="2/5/2026 4:51:58.559481595 PM",
="",6259,,,,,434,="",="2/5/2026 4:51:58.571338065 PM",
="",6273,,,,,229,="",="2/5/2026 4:51:58.608653330 PM",
="",6274,,,,,229,="",="2/5/2026 4:51:58.608718970 PM",
="",6275,,,,,117,="",="2/5/2026 4:51:58.608748500 PM",
="",6291,,,,,435,="",="2/5/2026 4:51:58.673704700 PM",
="",6297,,,,,229,="",="2/5/2026 4:51:58.685393895 PM",
="",6298,,,,,229,="",="2/5/2026 4:51:58.685459940 PM",
="",6330,,,,,117,="",="2/5/2026 4:51:58.780631590 PM",
="",6339,,,,,229,="",="2/5/2026 4:51:58.792402450 PM",
="",6348,,,,,117,="",="2/5/2026 4:51:58.801567195 PM",
="",6368,,,,,398,="",="2/5/2026 4:51:58.842035220 PM",
="",6378,,,,,367,="",="2/5/2026 4:51:58.865483025 PM",
="",6407,,,,,117,="",="2/5/2026 4:51:58.925655605 PM",
="",6419,,,,,117,="",="2/5/2026 4:51:58.935028645 PM",
="",6428,,,,,105,="",="2/5/2026 4:51:58.973191340 PM",
="",6430,,,,,435,="",="2/5/2026 4:51:58.978330505 PM",
="",6434,,,,,434,="",="2/5/2026 4:51:58.982901985 PM",
="",6435,,,,,105,="",="2/5/2026 4:51:58.983818690 PM",
="",6436,,,,,397,="",="2/5/2026 4:51:58.984423175 PM",
="",6457,,,,,229,="",="2/5/2026 4:51:59.044551795 PM",
="",6458,,,,,117,="",="2/5/2026 4:51:59.044634170 PM",
="",6461,,,,,117,="",="2/5/2026 4:51:59.053985280 PM",
="",6465,,,,,339,="",="2/5/2026 4:51:59.061949225 PM",
="",6469,,,,,435,="",="2/5/2026 4:51:59.080731250 PM",
="",6482,,,,,229,="",="2/5/2026 4:51:59.094742345 PM",
="",6483,,,,,229,="",="2/5/2026 4:51:59.094822050 PM",
="",6506,,,,,425,="",="2/5/2026 4:51:59.139224035 PM",
="",6526,,,,,229,="",="2/5/2026 4:51:59.198192415 PM",
="",6537,,,,,229,="",="2/5/2026 4:51:59.222950105 PM",
="",6538,,,,,229,="",="2/5/2026 4:51:59.223032480 PM",
="",6553,,,,,229,="",="2/5/2026 4:51:59.274699190 PM",
="",6555,,,,,229,="",="2/5/2026 4:51:59.277698300 PM",
="",6592,,,,,229,="",="2/5/2026 4:51:59.402202005 PM",
="",6593,,,,,229,="",="2/5/2026 4:51:59.402275535 PM",
="",6642,,,,,229,="",="2/5/2026 4:51:59.527572135 PM",
="",6648,,,,,117,="",="2/5/2026 4:51:59.530592425 PM",
="",6656,,,,,117,="",="2/5/2026 4:51:59.532514085 PM",
="",6685,,,,,229,="",="2/5/2026 4:51:59.649433765 PM",
="",6701,,,,,229,="",="2/5/2026 4:51:59.661161120 PM",
="",6720,,,,,323,="",="2/5/2026 4:51:59.700797260 PM",
="",6756,,,,,484,="",="2/5/2026 4:51:59.772773990 PM",
="",6780,,,,,435,="",="2/5/2026 4:51:59.797858340 PM",
="",6785,,,,,434,="",="2/5/2026 4:51:59.799714605 PM",
="",6786,,,,,397,="",="2/5/2026 4:51:59.801320480 PM",
="",6838,,,,,443,="",="2/5/2026 4:51:59.944731915 PM",
="",6857,,,,,551,="",="2/5/2026 4:51:59.992084280 PM",
="",6875,,,,,117,="",="2/5/2026 4:52:00.021375555 PM",
="",6895,,,,,63,="",="2/5/2026 4:52:00.079636705 PM",
="",6906,,,,,229,="",="2/5/2026 4:52:00.086805470 PM",
="",6912,,,,,367,="",="2/5/2026 4:52:00.094401335 PM",
="",6940,,,,,117,="",="2/5/2026 4:52:00.143261490 PM",
="",6952,,,,,109,="",="2/5/2026 4:52:00.148971265 PM",
="",6966,,,,,229,="",="2/5/2026 4:52:00.183792295 PM",
="",7036,,,,,229,="",="2/5/2026 4:52:00.382997350 PM",
="",7070,,,,,425,="",="2/5/2026 4:52:00.469158150 PM",
="",7071,,,,,398,="",="2/5/2026 4:52:00.480454980 PM",
="",7102,,,,,425,="",="2/5/2026 4:52:00.571949575 PM",
="",7169,,,,,109,="",="2/5/2026 4:52:00.759019985 PM",
="",7170,,,,,443,="",="2/5/2026 4:52:00.763978930 PM",
="",7171,,,,,117,="",="2/5/2026 4:52:00.773556250 PM",
="",7173,,,,,117,="",="2/5/2026 4:52:00.781172920 PM",
="",7175,,,,,113,="",="2/5/2026 4:52:00.782200105 PM",
="",7181,,,,,229,="",="2/5/2026 4:52:00.798415650 PM",
="",7188,,,,,117,="",="2/5/2026 4:52:00.824424010 PM",
="",7256,,,,,117,="",="2/5/2026 4:52:00.869609970 PM",
="",7262,,,,,229,="",="2/5/2026 4:52:00.872016690 PM",
="",7263,,,,,229,="",="2/5/2026 4:52:00.872132080 PM",
="",7264,,,,,229,="",="2/5/2026 4:52:00.872211475 PM",
="",7265,,,,,229,="",="2/5/2026 4:52:00.872290870 PM",
="",7279,,,,,117,="",="2/5/2026 4:52:00.888432585 PM",
="",7326,,,,,229,="",="2/5/2026 4:52:00.922186945 PM",
="",7327,,,,,229,="",="2/5/2026 4:52:00.922408080 PM",
="",7328,,,,,229,="",="2/5/2026 4:52:00.922593215 PM",
="",7332,,,,,117,="",="2/5/2026 4:52:00.925764125 PM",
="",7357,,,,,117,="",="2/5/2026 4:52:00.939434045 PM",
="",7361,,,,,117,="",="2/5/2026 4:52:00.941354185 PM",
="",7384,,,,,117,="",="2/5/2026 4:52:00.961121460 PM",
="",7399,,,,,229,="",="2/5/2026 4:52:00.965781080 PM",
="",7404,,,,,117,="",="2/5/2026 4:52:00.967025710 PM",
="",7408,,,,,117,="",="2/5/2026 4:52:00.967826140 PM",
="",7426,,,,,117,="",="2/5/2026 4:52:00.978643630 PM",
="",7430,,,,,1936,="",="2/5/2026 4:52:00.980614565 PM",
="",7440,,,,,117,="",="2/5/2026 4:52:00.986524125 PM",
="",7453,,,,,117,="",="2/5/2026 4:52:00.990685995 PM",
="",7457,,,,,229,="",="2/5/2026 4:52:01.004727310 PM",
="",7470,,,,,117,="",="2/5/2026 4:52:01.013507170 PM",
="",7490,,,,,229,="",="2/5/2026 4:52:01.027154070 PM",
="",7496,,,,,117,="",="2/5/2026 4:52:01.030173770 PM",
="",7499,,,,,117,="",="2/5/2026 4:52:01.030667135 PM",
="",7501,,,,,117,="",="2/5/2026 4:52:01.030853810 PM",
="",7521,,,,,121,="",="2/5/2026 4:52:01.045060300 PM",
="",7528,,,,,117,="",="2/5/2026 4:52:01.052140465 PM",
="",7532,,,,,117,="",="2/5/2026 4:52:01.053408895 PM",
="",7543,,,,,2483,="",="2/5/2026 4:52:01.059275365 PM",
="",7555,,,,,117,="",="2/5/2026 4:52:01.079145525 PM",
="",7557,,,,,117,="",="2/5/2026 4:52:01.080033020 PM",
="",7566,,,,,117,="",="2/5/2026 4:52:01.084989095 PM",
="",7570,,,,,117,="",="2/5/2026 4:52:01.086108480 PM",
="",7574,,,,,1423,="",="2/5/2026 4:52:01.087904870 PM",
="",7586,,,,,117,="",="2/5/2026 4:52:01.091758070 PM",
="",7589,,,,,229,="",="2/5/2026 4:52:01.093844375 PM",
="",7590,,,,,229,="",="2/5/2026 4:52:01.093960770 PM",
="",7594,,,,,117,="",="2/5/2026 4:52:01.098138575 PM",
="",7597,,,,,121,="",="2/5/2026 4:52:01.104766935 PM",
="",7621,,,,,117,="",="2/5/2026 4:52:01.141396295 PM",
="",7631,,,,,229,="",="2/5/2026 4:52:01.148303850 PM",
="",7642,,,,,117,="",="2/5/2026 4:52:01.155396870 PM",
="",7681,,,,,229,="",="2/5/2026 4:52:01.181163260 PM",
="",7684,,,,,117,="",="2/5/2026 4:52:01.181637025 PM",
="",7688,,,,,579,="",="2/5/2026 4:52:01.183030030 PM",
="",7724,,,,,117,="",="2/5/2026 4:52:01.207984305 PM",
="",7764,,,,,121,="",="2/5/2026 4:52:01.238954850 PM",
="",7768,,,,,117,="",="2/5/2026 4:52:01.239745390 PM",
="",7782,,,,,117,="",="2/5/2026 4:52:01.257852135 PM",
="",7809,,,,,229,="",="2/5/2026 4:52:01.268730525 PM",
="",7835,,,,,229,="",="2/5/2026 4:52:01.279467025 PM",
="",7858,,,,,117,="",="2/5/2026 4:52:01.311956775 PM",
="",7866,,,,,123,="",="2/5/2026 4:52:01.313476795 PM",
="",7938,,,,,448,="",="2/5/2026 4:52:01.549369605 PM",
="",7940,,,,,551,="",="2/5/2026 4:52:01.552494310 PM",
="",7979,,,,,450,="",="2/5/2026 4:52:01.706063640 PM",
="",7989,,,,,448,="",="2/5/2026 4:52:01.754169675 PM",
="",7995,,,,,117,="",="2/5/2026 4:52:01.782580615 PM",
="",7998,,,,,117,="",="2/5/2026 4:52:01.800443945 PM",
="",8061,,,,,117,="",="2/5/2026 4:52:01.947636480 PM",
="",8066,,,,,448,="",="2/5/2026 4:52:01.958973225 PM",
="",8083,,,,,117,="",="2/5/2026 4:52:01.983209955 PM",
="",8105,,,,,3229,="",="2/5/2026 4:52:02.007920660 PM",
="",8127,,,,,117,="",="2/5/2026 4:52:02.038754335 PM",
="",8134,,,,,440,="",="2/5/2026 4:52:02.055874970 PM",
="",8137,,,,,448,="",="2/5/2026 4:52:02.061372690 PM",
="",8140,,,,,171,="",="2/5/2026 4:52:02.062508115 PM",
="",8162,,,,,448,="",="2/5/2026 4:52:02.163784145 PM",
="",8173,,,,,471,="",="2/5/2026 4:52:02.209282120 PM",
="",8174,,,,,117,="",="2/5/2026 4:52:02.210210665 PM",
="",8183,,,,,117,="",="2/5/2026 4:52:02.230017820 PM",
="",8185,,,,,105,="",="2/5/2026 4:52:02.232197620 PM",
="",8193,,,,,117,="",="2/5/2026 4:52:02.251227880 PM",
="",8202,,,,,440,="",="2/5/2026 4:52:02.260674850 PM",
="",8203,,,,,448,="",="2/5/2026 4:52:02.266170530 PM",
="",8221,,,,,117,="",="2/5/2026 4:52:02.317009000 PM",
="",8223,,,,,109,="",="2/5/2026 4:52:02.322245590 PM",
="",8236,,,,,448,="",="2/5/2026 4:52:02.350488535 PM",
="",8256,,,,,450,="",="2/5/2026 4:52:02.436805730 PM",
="",8257,,,,,450,="",="2/5/2026 4:52:02.437538310 PM",
="",8259,,,,,446,="",="2/5/2026 4:52:02.439079085 PM",
="",8261,,,,,450,="",="2/5/2026 4:52:02.440159470 PM",
="",8268,,,,,450,="",="2/5/2026 4:52:02.443524410 PM",
="",8269,,,,,450,="",="2/5/2026 4:52:02.443981125 PM",
="",8272,,,,,99,="",="2/5/2026 4:52:02.459033040 PM",
="",8279,,,,,375,="",="2/5/2026 4:52:02.471044310 PM",
="",8281,,,,,213,="",="2/5/2026 4:52:02.471876085 PM",
="",8290,,,,,117,="",="2/5/2026 4:52:02.484310935 PM",
="",8308,,,,,411,="",="2/5/2026 4:52:02.567608935 PM",
="",8309,,,,,448,="",="2/5/2026 4:52:02.573371135 PM",
="",8331,,,,,117,="",="2/5/2026 4:52:02.636949540 PM",
="",8336,,,,,450,="",="2/5/2026 4:52:02.661555500 PM",
="",8337,,,,,450,="",="2/5/2026 4:52:02.662621135 PM",
="",8338,,,,,458,="",="2/5/2026 4:52:02.664091735 PM",
="",8340,,,,,450,="",="2/5/2026 4:52:02.666725910 PM",
="",8341,,,,,75,="",="2/5/2026 4:52:02.670581205 PM",
="",8342,,,,,446,="",="2/5/2026 4:52:02.671646665 PM",
="",8344,,,,,446,="",="2/5/2026 4:52:02.673083810 PM",
="",8346,,,,,446,="",="2/5/2026 4:52:02.673951890 PM",
="",8349,,,,,446,="",="2/5/2026 4:52:02.675735465 PM",
="",8351,,,,,411,="",="2/5/2026 4:52:02.676652425 PM",
="",8358,,,,,450,="",="2/5/2026 4:52:02.689167905 PM",
="",8366,,,,,99,="",="2/5/2026 4:52:02.701781030 PM",
="",8368,,,,,99,="",="2/5/2026 4:52:02.703206975 PM",
="",8369,,,,,99,="",="2/5/2026 4:52:02.703603380 PM",
="",8370,,,,,436,="",="2/5/2026 4:52:02.704277595 PM",
="",8381,,,,,437,="",="2/5/2026 4:52:02.771862565 PM",
="",8382,,,,,436,="",="2/5/2026 4:52:02.772177730 PM",
="",8383,,,,,440,="",="2/5/2026 4:52:02.772668630 PM",
="",8385,,,,,411,="",="2/5/2026 4:52:02.778726280 PM",
="",8403,,,,,450,="",="2/5/2026 4:52:02.823706410 PM",
="",8404,,,,,450,="",="2/5/2026 4:52:02.824619465 PM",
="",8406,,,,,447,="",="2/5/2026 4:52:02.825871335 PM",
="",8410,,,,,458,="",="2/5/2026 4:52:02.828498975 PM",
="",8411,,,,,435,="",="2/5/2026 4:52:02.828857405 PM",
="",8412,,,,,450,="",="2/5/2026 4:52:02.829357655 PM",
="",8413,,,,,450,="",="2/5/2026 4:52:02.829768540 PM",
="",8424,,,,,411,="",="2/5/2026 4:52:02.852282565 PM",
="",8432,,,,,448,="",="2/5/2026 4:52:02.880571565 PM",
="",8469,,,,,105,="",="2/5/2026 4:52:02.986986310 PM",
="",8470,,,,,105,="",="2/5/2026 4:52:02.987353340 PM",
="",8471,,,,,105,="",="2/5/2026 4:52:02.987833775 PM",
="",8472,,,,,105,="",="2/5/2026 4:52:02.988119215 PM",
="",8473,,,,,105,="",="2/5/2026 4:52:02.988905770 PM",
="",8484,,,,,437,="",="2/5/2026 4:52:03.011202385 PM",
="",8485,,,,,436,="",="2/5/2026 4:52:03.011478960 PM",
="",8490,,,,,117,="",="2/5/2026 4:52:03.022824590 PM",
="",8491,,,,,117,="",="2/5/2026 4:52:03.022872280 PM",
="",8501,,,,,117,="",="2/5/2026 4:52:03.057075925 PM",
="",8502,,,,,117,="",="2/5/2026 4:52:03.057126415 PM",
="",8509,,,,,436,="",="2/5/2026 4:52:03.070317820 PM",
="",8516,,,,,448,="",="2/5/2026 4:52:03.085372010 PM",
="",8517,,,,,411,="",="2/5/2026 4:52:03.085940340 PM",
="",8523,,,,,436,="",="2/5/2026 4:52:03.102376465 PM",
="",8524,,,,,411,="",="2/5/2026 4:52:03.102649875 PM",
="",8525,,,,,440,="",="2/5/2026 4:52:03.102924860 PM",
="",8535,,,,,443,="",="2/5/2026 4:52:03.121552495 PM",
="",8537,,,,,229,="",="2/5/2026 4:52:03.122939370 PM",
="",8544,,,,,448,="",="2/5/2026 4:52:03.158929390 PM",
="",8552,,,,,448,="",="2/5/2026 4:52:03.187771945 PM",
="",8554,,,,,440,="",="2/5/2026 4:52:03.188583725 PM",
="",8558,,,,,117,="",="2/5/2026 4:52:03.194549795 PM",
="",8568,,,,,436,="",="2/5/2026 4:52:03.216300420 PM",
="",8583,,,,,448,="",="2/5/2026 4:52:03.290172160 PM",
="",8597,,,,,103,="",="2/5/2026 4:52:03.317474905 PM",
="",8611,,,,,411,="",="2/5/2026 4:52:03.364307440 PM",
="",8612,,,,,440,="",="2/5/2026 4:52:03.364543745 PM",
="",8625,,,,,448,="",="2/5/2026 4:52:03.392572720 PM",
="",8626,,,,,411,="",="2/5/2026 4:52:03.393130250 PM",
="",8634,,,,,411,="",="2/5/2026 4:52:03.409876330 PM",
="",8635,,,,,440,="",="2/5/2026 4:52:03.410107450 PM",
="",8643,,,,,436,="",="2/5/2026 4:52:03.421081060 PM",
="",8659,,,,,440,="",="2/5/2026 4:52:03.480428960 PM",
="",8668,,,,,448,="",="2/5/2026 4:52:03.494986815 PM",
="",8674,,,,,440,="",="2/5/2026 4:52:03.512507530 PM",
="",8682,,,,,440,="",="2/5/2026 4:52:03.534741170 PM",
="",8702,,,,,448,="",="2/5/2026 4:52:03.597372615 PM",
="",8703,,,,,436,="",="2/5/2026 4:52:03.597654400 PM",
="",8711,,,,,364,="",="2/5/2026 4:52:03.605642585 PM",
="",8724,,,,,436,="",="2/5/2026 4:52:03.625902105 PM",
="",8729,,,,,109,="",="2/5/2026 4:52:03.636633200 PM",
="",8740,,,,,440,="",="2/5/2026 4:52:03.682498865 PM",
="",8750,,,,,448,="",="2/5/2026 4:52:03.699773215 PM",
="",8759,,,,,117,="",="2/5/2026 4:52:03.707536405 PM",
="",8776,,,,,105,="",="2/5/2026 4:52:03.734814750 PM",
="",8780,,,,,117,="",="2/5/2026 4:52:03.737593180 PM",
="",8784,,,,,117,="",="2/5/2026 4:52:03.750564490 PM",
="",8808,,,,,448,="",="2/5/2026 4:52:03.802173025 PM",
="",8816,,,,,171,="",="2/5/2026 4:52:03.820035185 PM",
="",8817,,,,,171,="",="2/5/2026 4:52:03.820103975 PM",
="",8824,,,,,474,="",="2/5/2026 4:52:03.828724310 PM",
="",8829,,,,,440,="",="2/5/2026 4:52:03.831601855 PM",
="",8840,,,,,448,="",="2/5/2026 4:52:03.875732710 PM",
="",8858,,,,,436,="",="2/5/2026 4:52:03.904878100 PM",
="",8877,,,,,436,="",="2/5/2026 4:52:03.978438200 PM",
="",8878,,,,,440,="",="2/5/2026 4:52:03.978947185 PM",
="",8883,,,,,121,="",="2/5/2026 4:52:03.982972025 PM",
="",8899,,,,,448,="",="2/5/2026 4:52:04.006974040 PM",
="",8927,,,,,117,="",="2/5/2026 4:52:04.082411870 PM",
="",8944,,,,,171,="",="2/5/2026 4:52:04.107950670 PM",
="",8945,,,,,448,="",="2/5/2026 4:52:04.109374000 PM",
="",8950,,,,,171,="",="2/5/2026 4:52:04.112240265 PM",
="",8952,,,,,117,="",="2/5/2026 4:52:04.123570660 PM",
="",8960,,,,,440,="",="2/5/2026 4:52:04.138413895 PM",
="",8993,,,,,117,="",="2/5/2026 4:52:04.207278815 PM",
="",8999,,,,,113,="",="2/5/2026 4:52:04.211490635 PM",
="",9008,,,,,117,="",="2/5/2026 4:52:04.214048705 PM",
="",9022,,,,,437,="",="2/5/2026 4:52:04.240008005 PM",
="",9047,,,,,117,="",="2/5/2026 4:52:04.290268165 PM",
="",9064,,,,,436,="",="2/5/2026 4:52:04.314481530 PM",
="",9068,,,,,115,="",="2/5/2026 4:52:04.315589485 PM",
="",9071,,,,,177,="",="2/5/2026 4:52:04.318256130 PM",
="",9084,,,,,437,="",="2/5/2026 4:52:04.342408525 PM",
="",9085,,,,,436,="",="2/5/2026 4:52:04.342685115 PM",
="",9108,,,,,437,="",="2/5/2026 4:52:04.401227060 PM",
="",9149,,,,,117,="",="2/5/2026 4:52:04.485107900 PM",
="",9163,,,,,411,="",="2/5/2026 4:52:04.504200075 PM",
="",9164,,,,,397,="",="2/5/2026 4:52:04.511717425 PM",
="",9176,,,,,121,="",="2/5/2026 4:52:04.522839155 PM",
="",9186,,,,,117,="",="2/5/2026 4:52:04.540434135 PM",
="",9193,,,,,437,="",="2/5/2026 4:52:04.557952125 PM",
="",9194,,,,,436,="",="2/5/2026 4:52:04.558217290 PM",
="",9195,,,,,440,="",="2/5/2026 4:52:04.558747015 PM",
="",9208,,,,,117,="",="2/5/2026 4:52:04.582398310 PM",
="",9236,,,,,117,="",="2/5/2026 4:52:04.644223555 PM",
="",9244,,,,,437,="",="2/5/2026 4:52:04.660342060 PM",
="",9245,,,,,436,="",="2/5/2026 4:52:04.660618050 PM",
="",9284,,,,,171,="",="2/5/2026 4:52:04.747835760 PM",
="",9299,,,,,437,="",="2/5/2026 4:52:04.763445320 PM",
="",9345,,,,,117,="",="2/5/2026 4:52:04.849352320 PM",
="",9349,,,,,117,="",="2/5/2026 4:52:04.850742490 PM",
="",9387,,,,,448,="",="2/5/2026 4:52:04.911603295 PM",
="",9388,,,,,436,="",="2/5/2026 4:52:04.911901385 PM",
="",9389,,,,,440,="",="2/5/2026 4:52:04.912399405 PM",
="",9412,,,,,117,="",="2/5/2026 4:52:04.956208170 PM",
="",9413,,,,,117,="",="2/5/2026 4:52:04.956258980 PM",
="",9414,,,,,437,="",="2/5/2026 4:52:04.956813830 PM",
="",9417,,,,,117,="",="2/5/2026 4:52:04.959116070 PM",
="",9447,,,,,448,="",="2/5/2026 4:52:05.014291600 PM",
="",9451,,,,,171,="",="2/5/2026 4:52:05.015410625 PM",
="",9473,,,,,333,="",="2/5/2026 4:52:05.047450605 PM",
="",9491,,,,,117,="",="2/5/2026 4:52:05.081938835 PM",
="",9495,,,,,117,="",="2/5/2026 4:52:05.083388430 PM",
="",9496,,,,,117,="",="2/5/2026 4:52:05.084627500 PM",
="",9515,,,,,436,="",="2/5/2026 4:52:05.116705375 PM",
="",9526,,,,,579,="",="2/5/2026 4:52:05.127073545 PM",
="",9557,,,,,471,="",="2/5/2026 4:52:05.182970860 PM",
="",9574,,,,,171,="",="2/5/2026 4:52:05.219994445 PM",
="",9597,,,,,333,="",="2/5/2026 4:52:05.252249930 PM",
="",9626,,,,,430,="",="2/5/2026 4:52:05.290808740 PM",
="",9627,,,,,430,="",="2/5/2026 4:52:05.293006960 PM",
="",9634,,,,,430,="",="2/5/2026 4:52:05.310878735 PM",
="",9648,,,,,436,="",="2/5/2026 4:52:05.332174510 PM",
="",9649,,,,,411,="",="2/5/2026 4:52:05.332439010 PM",
="",9661,,,,,177,="",="2/5/2026 4:52:05.342727710 PM",
="",9677,,,,,105,="",="2/5/2026 4:52:05.366114325 PM",
="",9683,,,,,103,="",="2/5/2026 4:52:05.368235440 PM",
="",9692,,,,,117,="",="2/5/2026 4:52:05.381617160 PM",
="",9730,,,,,333,="",="2/5/2026 4:52:05.457056295 PM",
="",9765,,,,,436,="",="2/5/2026 4:52:05.526167755 PM",
="",9766,,,,,440,="",="2/5/2026 4:52:05.526689585 PM",
="",9772,,,,,436,="",="2/5/2026 4:52:05.536973380 PM",
="",9773,,,,,411,="",="2/5/2026 4:52:05.537237880 PM",
="",9832,,,,,177,="",="2/5/2026 4:52:05.636572315 PM",
="",9837,,,,,177,="",="2/5/2026 4:52:05.638417865 PM",
="",9839,,,,,437,="",="2/5/2026 4:52:05.639077150 PM",
="",9841,,,,,440,="",="2/5/2026 4:52:05.639883440 PM",
="",9845,,,,,177,="",="2/5/2026 4:52:05.641844235 PM",
="",9848,,,,,177,="",="2/5/2026 4:52:05.643260220 PM",
="",9851,,,,,99,="",="2/5/2026 4:52:05.645173140 PM",
="",9855,,,,,177,="",="2/5/2026 4:52:05.646985270 PM",
="",9860,,,,,177,="",="2/5/2026 4:52:05.648402800 PM",
="",9867,,,,,425,="",="2/5/2026 4:52:05.652616760 PM",
="",9868,,,,,411,="",="2/5/2026 4:52:05.652873925 PM",
="",9871,,,,,333,="",="2/5/2026 4:52:05.661858980 PM",
="",9875,,,,,115,="",="2/5/2026 4:52:05.664401540 PM",
="",9889,,,,,440,="",="2/5/2026 4:52:05.685154665 PM",
="",9930,,,,,411,="",="2/5/2026 4:52:05.742053430 PM",
="",9946,,,,,333,="",="2/5/2026 4:52:05.764253675 PM",
="",9990,,,,,425,="",="2/5/2026 4:52:05.832423830 PM",
="",10001,,,,,117,="",="2/5/2026 4:52:05.838832865 PM",
="",10004,,,,,109,="",="2/5/2026 4:52:05.842144490 PM",
="",10006,,,,,109,="",="2/5/2026 4:52:05.843696040 PM",
="",10035,,,,,436,="",="2/5/2026 4:52:05.861994330 PM",
